date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2026-04-28,ZERO_HERO,PE,TRENDING_BEAR,0.824,100,2026-04-28 12:46:00,11.05,8.287500000000001,2026-04-28 13:18:00,SL,-3.56,-14290.0,False,ARMED(conf=0.82),FINNIFTY
2026-04-28,ZERO_HERO,PE,TRENDING_BEAR,0.824,100,2026-04-28 13:31:00,15.7,14.55,2026-04-28 13:32:00,TIME,-1.95,-7840.0,False,ARMED(conf=0.82),FINNIFTY
2026-04-28,ZERO_HERO,PE,TRENDING_BEAR,0.824,100,2026-04-28 14:01:00,13.9,12.8,2026-04-28 14:02:00,TIME,-1.9,-7640.0,False,ARMED(conf=0.82),FINNIFTY
2026-04-29,OPTIONS_GREEKS,PE,TRENDING_BULL,0.832,3,2026-04-29 13:16:00,465.75,566.9,2026-04-29 14:41:00,TIME,100.35,12002.0,True,ARMED(conf=0.83),FINNIFTY
2026-04-29,EMA_CROSSOVER,PE,TRENDING_BULL,0.823,2,2026-04-29 14:16:00,515.55,515.3,2026-04-29 14:41:00,TIME,-1.05,-124.0,False,ARMED(conf=0.82),FINNIFTY
2026-05-21,MOMENTUM_BURST,PE,TRENDING_BEAR,0.82,6,2026-05-21 12:46:00,250.55,267.8144,2026-05-21 13:01:00,TSL,16.46,3911.46,True,ARMED(conf=0.82),FINNIFTY
2026-05-21,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.837,6,2026-05-21 13:31:00,253.45,270.528,2026-05-21 13:37:00,TSL,16.28,3866.72,True,ARMED(conf=0.84),FINNIFTY
2026-05-21,TREND_FOLLOWING,PE,TRENDING_BEAR,0.863,6,2026-05-21 13:46:00,232.5,242.158,2026-05-21 13:50:00,TSL,8.86,2085.92,True,ARMED(conf=0.86),FINNIFTY
2026-05-22,MOMENTUM_BURST,CE,TRENDING_BULL,0.827,6,2026-05-22 12:46:00,229.3,250.1,2026-05-22 12:50:00,TSL,20.0,4760.0,True,ARMED(conf=0.83),FINNIFTY
2026-05-22,MACD_DIVERGENCE,PE,TRENDING_BULL,0.834,8,2026-05-22 13:46:00,168.7,176.60719999999998,2026-05-22 13:52:00,TSL,7.11,2234.3,True,ARMED(conf=0.83),FINNIFTY
