strategy,action,entry_time,entry_price,strike,option_type,premium,delta,theta,gamma,vega,confidence,reason,status,exit_time,exit_price,exit_reason,pnl
mean_reversion,SELL,2026-03-30 10:06:00.000000,23456.93,23450,pe,12.11,-0.5202,-0.4949,0.0115,0.1963,0.6006391855718843,,CLOSED,2026-03-30 10:12:00.000000,23460.1,Time Exit,-158.4999999999127
mean_reversion,SELL,2026-03-30 10:07:00.000000,23464.66,23450,pe,12.11,-0.5202,-0.4949,0.0115,0.1963,0.5145686007915934,,CLOSED,2026-03-30 10:13:00.000000,23468.18,Time Exit,-176.00000000002183
mean_reversion,SELL,2026-03-30 10:08:00.000000,23461.55,23450,pe,12.11,-0.5202,-0.4949,0.0115,0.1963,0.427713708541809,,CLOSED,2026-03-30 10:14:00.000000,23495.82,Time Exit,-1713.5000000000218
mean_reversion,SELL,2026-03-30 10:09:00.000000,23487.49,23500,pe,25.12,-0.4779,-0.4749,0.0115,0.2303,0.4511909986360337,,CLOSED,2026-03-30 10:15:00.000000,23518.36,Time Exit,-1543.499999999949
mean_reversion,SELL,2026-03-30 10:22:00.000000,23627.9,23650,pe,23.06,-0.5576,-0.5072,0.0099,0.2216,0.4316611783452167,,CLOSED,2026-03-30 10:28:00.000000,23605.02,Time Exit,1144.000000000051
mean_reversion,SELL,2026-03-30 10:23:00.000000,23636.69,23650,pe,23.06,-0.5576,-0.5072,0.0099,0.2216,0.413918801836878,,CLOSED,2026-03-30 10:29:00.000000,23576.68,Time Exit,3000.49999999992
mean_reversion,SELL,2026-03-30 10:24:00.000000,23653.68,23650,pe,23.06,-0.5576,-0.5072,0.0099,0.2216,0.42616184214235375,,CLOSED,2026-03-30 10:30:00.000000,23601.41,Time Exit,2613.500000000022
mean_reversion,BUY,2026-03-30 10:46:00.000000,23511.34,23500,ce,5.0,0.4449,-0.5647,0.0115,0.2303,0.42493615883978453,,CLOSED,2026-03-30 10:52:00.000000,23508.52,Time Exit,-140.99999999998545
mean_reversion,SELL,2026-03-30 10:58:00.000000,23584.74,23600,pe,19.34,-0.5095,-0.5284,0.011,0.1727,0.47485825973574125,,CLOSED,2026-03-30 11:04:00.000000,23598.4,Time Exit,-682.9999999999927
mean_reversion,SELL,2026-03-30 11:26:00.000000,23611.89,23600,pe,19.34,-0.5095,-0.5284,0.011,0.1727,0.592061582876079,,CLOSED,2026-03-30 11:32:00.000000,23705.98,Time Exit,-4704.500000000007
mean_reversion,SELL,2026-03-30 11:27:00.000000,23607.16,23600,pe,19.34,-0.5095,-0.5284,0.011,0.1727,0.42104569958091725,,CLOSED,2026-03-30 11:33:00.000000,23672.23,Time Exit,-3253.4999999999854
mean_reversion,SELL,2026-03-30 11:28:00.000000,23640.96,23650,pe,23.06,-0.5576,-0.5072,0.0099,0.2216,0.6691809178883944,,CLOSED,2026-03-30 11:34:00.000000,23703.68,Time Exit,-3136.000000000058
mean_reversion,SELL,2026-03-30 11:29:00.000000,23670.27,23650,pe,23.06,-0.5576,-0.5072,0.0099,0.2216,0.726762357600694,,CLOSED,2026-03-30 11:35:00.000000,23672.92,Time Exit,-132.49999999989086
mean_reversion,SELL,2026-03-30 11:30:00.000000,23694.72,23700,pe,28.11,-0.49,-0.4562,0.0095,0.2271,0.681333223044931,,CLOSED,2026-03-30 11:36:00.000000,23698.83,Time Exit,-205.5000000000291
mean_reversion,SELL,2026-03-30 11:31:00.000000,23704.82,23700,pe,28.11,-0.49,-0.4562,0.0095,0.2271,0.5612821040081383,,CLOSED,2026-03-30 11:37:00.000000,23727.16,Time Exit,-1117.0000000000073
mean_reversion,SELL,2026-03-30 11:32:00.000000,23705.98,23700,pe,28.11,-0.49,-0.4562,0.0095,0.2271,0.45644626587895765,,CLOSED,2026-03-30 11:38:00.000000,23722.59,Time Exit,-830.5000000000291
mean_reversion,SELL,2026-03-30 11:53:00.000000,23788.26,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.5175338445605512,,CLOSED,2026-03-30 11:59:00.000000,23818.05,Time Exit,-1489.5000000000437
mean_reversion,SELL,2026-03-30 11:54:00.000000,23792.9,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.4902130293370702,,CLOSED,2026-03-30 12:00:00.000000,23767.89,Time Exit,1250.5000000001019
mean_reversion,SELL,2026-03-30 11:55:00.000000,23792.35,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.4065627229828091,,CLOSED,2026-03-30 12:01:00.000000,23791.85,Time Exit,25.0
mean_reversion,SELL,2026-03-30 11:56:00.000000,23805.61,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.472075846658606,,CLOSED,2026-03-30 12:02:00.000000,23800.72,Time Exit,244.4999999999709
mean_reversion,SELL,2026-03-30 11:57:00.000000,23808.48,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.4252614166203263,,CLOSED,2026-03-30 12:03:00.000000,23808.95,Time Exit,-23.500000000058208
mean_reversion,BUY,2026-03-30 12:15:00.000000,23756.61,23750,ce,10.27,0.5047,-0.5444,0.0112,0.2151,0.5138328048445262,,CLOSED,2026-03-30 12:21:00.000000,23825.29,Time Exit,3434.0000000000146
mean_reversion,BUY,2026-03-30 12:16:00.000000,23749.45,23750,ce,10.27,0.5047,-0.5444,0.0112,0.2151,0.5047563750374582,,CLOSED,2026-03-30 12:22:00.000000,23821.21,Time Exit,3587.99999999992
mean_reversion,SELL,2026-03-30 12:20:00.000000,23840.57,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.4857554948244561,,CLOSED,2026-03-30 12:26:00.000000,23946.96,Time Exit,-5319.499999999971
mean_reversion,BUY,2026-03-31 09:15:00.000000,22644.45,22650,ce,10.0,0.5085,-0.5558,0.0101,0.1945,0.8,,CLOSED,2026-03-31 09:21:00.000000,22650.7,Time Exit,312.5
mean_reversion,BUY,2026-03-31 09:16:00.000000,22631.83,22650,ce,10.0,0.5085,-0.5558,0.0101,0.1945,0.8,,CLOSED,2026-03-31 09:22:00.000000,22659.59,Time Exit,1387.99999999992
mean_reversion,BUY,2026-03-31 09:17:00.000000,22621.1,22600,ce,10.0,0.5529,-0.5208,0.0093,0.2046,0.5867381264195747,,CLOSED,2026-03-31 09:23:00.000000,22659.91,Time Exit,1940.5000000000655
mean_reversion,BUY,2026-03-31 09:18:00.000000,22632.83,22650,ce,10.0,0.5085,-0.5558,0.0101,0.1945,0.46182886875628243,,CLOSED,2026-03-31 09:24:00.000000,22687.76,Time Exit,2746.4999999998327
mean_reversion,SELL,2026-03-31 09:45:00.000000,22886.92,22900,pe,10.0,-0.4691,-0.4382,0.0096,0.2126,0.4892617091732955,,CLOSED,2026-03-31 09:51:00.000000,22903.54,Time Exit,-831.000000000131
mean_reversion,SELL,2026-03-31 09:46:00.000000,22903.17,22900,pe,10.0,-0.4691,-0.4382,0.0096,0.2126,0.5065089630007606,,CLOSED,2026-03-31 09:52:00.000000,22910.8,Time Exit,-381.50000000005093
mean_reversion,SELL,2026-03-31 10:11:00.000000,22927.73,22950,pe,10.0,-0.5335,-0.5519,0.0093,0.2014,0.40211825576326177,,CLOSED,2026-03-31 10:17:00.000000,22984.15,Time Exit,-2821.0000000000946
mean_reversion,SELL,2026-03-31 10:15:00.000000,22958.67,22950,pe,10.0,-0.5335,-0.5519,0.0093,0.2014,0.6718913256585307,,CLOSED,2026-03-31 10:21:00.000000,22985.91,Time Exit,-1362.00000000008
mean_reversion,SELL,2026-03-31 10:16:00.000000,22967.29,22950,pe,10.0,-0.5335,-0.5519,0.0093,0.2014,0.5945876478440395,,CLOSED,2026-03-31 10:22:00.000000,22971.16,Time Exit,-193.49999999994907
mean_reversion,SELL,2026-03-31 10:17:00.000000,22984.15,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.6379023225079264,,CLOSED,2026-03-31 10:23:00.000000,22961.09,Time Exit,1153.0000000000655
mean_reversion,SELL,2026-03-31 10:18:00.000000,22975.68,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.43597927509412554,,CLOSED,2026-03-31 10:24:00.000000,22960.18,Time Exit,775.0
mean_reversion,SELL,2026-03-31 10:32:00.000000,23028.84,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.5007422334869261,,CLOSED,2026-03-31 10:38:00.000000,23102.75,Time Exit,-3695.4999999999927
mean_reversion,SELL,2026-03-31 10:33:00.000000,23030.59,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.46637762517697867,,CLOSED,2026-03-31 10:39:00.000000,23137.87,Time Exit,-5363.999999999942
mean_reversion,SELL,2026-03-31 10:35:00.000000,23035.29,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.4596393171022643,,CLOSED,2026-03-31 10:41:00.000000,23156.46,Time Exit,-6058.499999999913
mean_reversion,SELL,2026-03-31 10:36:00.000000,23062.76,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.6183301990785046,,CLOSED,2026-03-31 10:42:00.000000,23191.23,Time Exit,-6423.500000000058
mean_reversion,SELL,2026-03-31 10:37:00.000000,23065.86,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.5065078378719848,,CLOSED,2026-03-31 10:43:00.000000,23177.98,Time Exit,-5605.999999999949
mean_reversion,SELL,2026-03-31 10:38:00.000000,23102.75,23100,pe,10.0,-0.4436,-0.5271,0.0098,0.1906,0.6401860132132894,,CLOSED,2026-03-31 10:44:00.000000,23198.21,Time Exit,-4772.999999999956
mean_reversion,SELL,2026-03-31 10:39:00.000000,23137.87,23150,pe,10.0,-0.4496,-0.5116,0.0107,0.2237,0.6690824832198897,,CLOSED,2026-03-31 10:45:00.000000,23222.09,Time Exit,-4211.000000000058
mean_reversion,SELL,2026-03-31 10:40:00.000000,23167.9,23150,pe,10.0,-0.4496,-0.5116,0.0107,0.2237,0.6333670996444754,,CLOSED,2026-03-31 10:46:00.000000,23201.98,Time Exit,-1703.9999999999054
mean_reversion,SELL,2026-03-31 10:41:00.000000,23156.46,23150,pe,10.0,-0.4496,-0.5116,0.0107,0.2237,0.45587446671515985,,CLOSED,2026-03-31 10:47:00.000000,23204.81,Time Exit,-2417.500000000109
mean_reversion,SELL,2026-03-31 10:42:00.000000,23191.23,23200,pe,10.0,-0.5073,-0.5043,0.0093,0.1853,0.49074083060866264,,CLOSED,2026-03-31 10:48:00.000000,23211.43,Time Exit,-1010.0000000000364
mean_reversion,BUY,2026-03-31 11:03:00.000000,23144.55,23150,ce,5.0,0.4874,-0.4762,0.0107,0.2237,0.5244046331089588,,CLOSED,2026-03-31 11:09:00.000000,23133.25,Time Exit,-564.9999999999636
mean_reversion,BUY,2026-03-31 11:04:00.000000,23140.05,23150,ce,5.0,0.4874,-0.4762,0.0107,0.2237,0.4863233391361434,,CLOSED,2026-03-31 11:10:00.000000,23160.92,Time Exit,1043.499999999949
mean_reversion,BUY,2026-03-31 11:05:00.000000,23131.67,23150,ce,5.0,0.4874,-0.4762,0.0107,0.2237,0.46051661492303675,,CLOSED,2026-03-31 11:11:00.000000,23173.63,Time Exit,2098.0000000001382
mean_reversion,SELL,2026-03-31 11:20:00.000000,23231.9,23250,pe,10.0,-0.4141,-0.4268,0.009,0.2097,0.5408616375991933,,CLOSED,2026-03-31 11:26:00.000000,23290.21,Time Exit,-2915.4999999998836
mean_reversion,SELL,2026-03-31 11:21:00.000000,23237.51,23250,pe,10.0,-0.4141,-0.4268,0.009,0.2097,0.5150730163463735,,CLOSED,2026-03-31 11:27:00.000000,23288.74,Time Exit,-2561.50000000016
mean_reversion,SELL,2026-03-31 11:22:00.000000,23258.41,23250,pe,10.0,-0.4141,-0.4268,0.009,0.2097,0.5581086751608377,,CLOSED,2026-03-31 11:28:00.000000,23289.76,Time Exit,-1567.4999999999272
mean_reversion,SELL,2026-03-31 11:23:00.000000,23265.82,23250,pe,10.0,-0.4141,-0.4268,0.009,0.2097,0.4897675996724181,,CLOSED,2026-03-31 11:29:00.000000,23294.31,Time Exit,-1424.50000000008
mean_reversion,SELL,2026-03-31 11:24:00.000000,23290.29,23300,pe,10.0,-0.5043,-0.4737,0.0106,0.1986,0.5227153059021499,,CLOSED,2026-03-31 11:30:00.000000,23279.14,Time Exit,557.5000000000728
mean_reversion,SELL,2026-03-31 11:52:00.000000,23315.72,23300,pe,10.0,-0.5043,-0.4737,0.0106,0.1986,0.49368609446888545,,CLOSED,2026-03-31 11:58:00.000000,23367.65,Time Exit,-2596.5000000000146
mean_reversion,SELL,2026-03-31 11:53:00.000000,23319.14,23300,pe,10.0,-0.5043,-0.4737,0.0106,0.1986,0.44381211873136317,,CLOSED,2026-03-31 11:59:00.000000,23338.75,Time Exit,-980.5000000000291
mean_reversion,SELL,2026-03-31 11:56:00.000000,23338.49,23350,pe,14.68,-0.5691,-0.5012,0.0099,0.1943,0.47290469724596323,,CLOSED,2026-03-31 12:02:00.000000,23303.96,Time Exit,1726.5000000001237
mean_reversion,SELL,2026-03-31 11:57:00.000000,23355.08,23350,pe,14.68,-0.5691,-0.5012,0.0099,0.1943,0.5143088204957731,,CLOSED,2026-03-31 12:03:00.000000,23307.0,Time Exit,2404.0000000000873
mean_reversion,SELL,2026-03-31 11:58:00.000000,23367.65,23350,pe,14.68,-0.5691,-0.5012,0.0099,0.1943,0.5011427567693594,,CLOSED,2026-03-31 12:04:00.000000,23331.78,Time Exit,1793.500000000131
mean_reversion,BUY,2026-03-31 12:16:00.000000,23286.41,23300,ce,14.11,0.6207,-0.4682,0.0106,0.1986,0.4012234177803296,,CLOSED,2026-03-31 12:22:00.000000,23361.82,Time Exit,3770.4999999999927
mean_reversion,SELL,2026-03-31 12:22:00.000000,23361.82,23350,pe,14.68,-0.5691,-0.5012,0.0099,0.1943,0.5535911534063684,,CLOSED,2026-03-31 12:28:00.000000,23373.1,Time Exit,-563.9999999999418
mean_reversion,SELL,2026-03-31 12:23:00.000000,23360.35,23350,pe,14.68,-0.5691,-0.5012,0.0099,0.1943,0.43202933219076656,,CLOSED,2026-03-31 12:29:00.000000,23354.31,Time Exit,301.99999999986176
mean_reversion,SELL,2026-03-31 12:24:00.000000,23366.01,23350,pe,14.68,-0.5691,-0.5012,0.0099,0.1943,0.41946760281467055,,CLOSED,2026-03-31 12:30:00.000000,23357.16,Time Exit,442.49999999992724
mean_reversion,SELL,2026-03-31 12:25:00.000000,23371.32,23350,pe,14.68,-0.5691,-0.5012,0.0099,0.1943,0.41112469033682986,,CLOSED,2026-03-31 12:31:00.000000,23373.19,Time Exit,-93.49999999994907
mean_reversion,SELL,2026-03-31 12:26:00.000000,23384.19,23400,pe,18.67,-0.5113,-0.5347,0.0101,0.176,0.46498425702250235,,CLOSED,2026-03-31 12:32:00.000000,23375.08,Time Exit,455.4999999998472
mean_reversion,SELL,2026-03-31 12:37:00.000000,23418.98,23400,pe,18.67,-0.5113,-0.5347,0.0101,0.176,0.4283533745460845,,CLOSED,2026-03-31 12:43:00.000000,23478.01,Time Exit,-2951.499999999942
mean_reversion,SELL,2026-03-31 12:38:00.000000,23425.95,23450,pe,12.11,-0.5202,-0.4949,0.0115,0.1963,0.4491602075189653,,CLOSED,2026-03-31 12:44:00.000000,23477.19,Time Exit,-2561.999999999898
mean_reversion,SELL,2026-03-31 12:40:00.000000,23437.95,23450,pe,12.11,-0.5202,-0.4949,0.0115,0.1963,0.4752842257207487,,CLOSED,2026-03-31 12:46:00.000000,23483.07,Time Exit,-2255.999999999949
mean_reversion,SELL,2026-03-31 12:41:00.000000,23458.32,23450,pe,12.11,-0.5202,-0.4949,0.0115,0.1963,0.6002019693907747,,CLOSED,2026-03-31 12:47:00.000000,23506.83,Time Exit,-2425.500000000102
mean_reversion,SELL,2026-03-31 12:42:00.000000,23468.9,23450,pe,12.11,-0.5202,-0.4949,0.0115,0.1963,0.5586808123868159,,CLOSED,2026-03-31 12:48:00.000000,23496.88,Time Exit,-1398.9999999999782
mean_reversion,SELL,2026-03-31 12:43:00.000000,23478.01,23500,pe,25.12,-0.4779,-0.4749,0.0115,0.2303,0.502233981074535,,CLOSED,2026-03-31 12:49:00.000000,23506.97,Time Exit,-1448.0000000001382
mean_reversion,SELL,2026-03-31 12:44:00.000000,23477.19,23500,pe,25.12,-0.4779,-0.4749,0.0115,0.2303,0.4124623329923393,,CLOSED,2026-03-31 12:50:00.000000,23493.56,Time Exit,-818.500000000131
mean_reversion,SELL,2026-03-31 12:47:00.000000,23506.83,23500,pe,25.12,-0.4779,-0.4749,0.0115,0.2303,0.40117093114730595,,CLOSED,2026-03-31 12:53:00.000000,23575.36,Time Exit,-3426.499999999942
mean_reversion,SELL,2026-03-31 12:53:00.000000,23575.36,23600,pe,19.34,-0.5095,-0.5284,0.011,0.1727,0.46692103108024874,,CLOSED,2026-03-31 12:59:00.000000,23594.35,Time Exit,-949.4999999998981
mean_reversion,SELL,2026-03-31 13:02:00.000000,23666.75,23650,pe,23.06,-0.5576,-0.5072,0.0099,0.2216,0.5036536748685553,,CLOSED,2026-03-31 13:08:00.000000,23733.92,Time Exit,-3358.4999999999127
mean_reversion,SELL,2026-03-31 13:03:00.000000,23677.17,23700,pe,28.11,-0.49,-0.4562,0.0095,0.2271,0.4606755971438338,,CLOSED,2026-03-31 13:09:00.000000,23724.57,Time Exit,-2370.0000000000728
mean_reversion,SELL,2026-03-31 13:05:00.000000,23704.76,23700,pe,28.11,-0.49,-0.4562,0.0095,0.2271,0.4327913404421464,,CLOSED,2026-03-31 13:11:00.000000,23756.91,Time Exit,-2607.5000000000728
mean_reversion,SELL,2026-03-31 13:06:00.000000,23744.58,23750,pe,28.54,-0.5996,-0.5608,0.0112,0.2151,0.4983163457170804,,CLOSED,2026-03-31 13:12:00.000000,23757.19,Time Exit,-630.4999999998472
mean_reversion,SELL,2026-03-31 13:22:00.000000,23807.53,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.44878086590295635,,CLOSED,2026-03-31 13:28:00.000000,23771.43,Time Exit,1804.9999999999272
mean_reversion,SELL,2026-03-31 13:34:00.000000,23819.31,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.4133445152694244,,CLOSED,2026-03-31 13:40:00.000000,23859.05,Time Exit,-1986.9999999998981
mean_reversion,SELL,2026-03-31 13:35:00.000000,23841.15,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.5559175639250522,,CLOSED,2026-03-31 13:41:00.000000,23829.33,Time Exit,590.9999999999854
mean_reversion,SELL,2026-03-31 13:38:00.000000,23847.22,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.413089653364305,,CLOSED,2026-03-31 13:44:00.000000,23855.57,Time Exit,-417.49999999992724
mean_reversion,SELL,2026-03-31 13:39:00.000000,23864.95,23800,pe,28.31,-0.494,-0.4574,0.0108,0.2369,0.48975266324540073,,CLOSED,2026-03-31 13:45:00.000000,23850.76,Time Exit,709.5000000001164
mean_reversion,BUY,2026-04-01 09:15:00.000000,22793.71,22800,ce,10.0,0.4956,-0.5223,0.0096,0.2148,0.8,,CLOSED,2026-04-01 09:21:00.000000,22772.26,Time Exit,-1072.5000000000364
mean_reversion,BUY,2026-04-01 09:16:00.000000,22785.8,22800,ce,10.0,0.4956,-0.5223,0.0096,0.2148,0.8,,CLOSED,2026-04-01 09:22:00.000000,22783.5,Time Exit,-114.99999999996362
mean_reversion,BUY,2026-04-01 09:17:00.000000,22780.98,22800,ce,10.0,0.4956,-0.5223,0.0096,0.2148,0.5844803549805115,,CLOSED,2026-04-01 09:23:00.000000,22767.15,Time Exit,-691.4999999999054
mean_reversion,BUY,2026-04-01 09:18:00.000000,22780.08,22800,ce,10.0,0.4956,-0.5223,0.0096,0.2148,0.46421557839360317,,CLOSED,2026-04-01 09:24:00.000000,22778.24,Time Exit,-92.00000000000728
mean_reversion,SELL,2026-04-01 09:35:00.000000,22851.66,22850,pe,10.0,-0.4481,-0.4988,0.0106,0.1963,0.4796046346483565,,CLOSED,2026-04-01 09:41:00.000000,22871.4,Time Exit,-987.00000000008
mean_reversion,SELL,2026-04-01 09:39:00.000000,22884.32,22900,pe,10.0,-0.4691,-0.4382,0.0096,0.2126,0.4607208375083526,,CLOSED,2026-04-01 09:45:00.000000,22868.88,Time Exit,771.9999999999345
mean_reversion,SELL,2026-04-01 09:48:00.000000,22926.85,22950,pe,10.0,-0.5335,-0.5519,0.0093,0.2014,0.48327361708129146,,CLOSED,2026-04-01 09:54:00.000000,22956.29,Time Exit,-1472.0000000001164
mean_reversion,SELL,2026-04-01 09:50:00.000000,22937.48,22950,pe,10.0,-0.5335,-0.5519,0.0093,0.2014,0.4526970676251236,,CLOSED,2026-04-01 09:56:00.000000,22974.69,Time Exit,-1860.4999999999563
mean_reversion,SELL,2026-04-01 09:53:00.000000,22950.56,22950,pe,10.0,-0.5335,-0.5519,0.0093,0.2014,0.41758441498645016,,CLOSED,2026-04-01 09:59:00.000000,22960.35,Time Exit,-489.49999999986176
mean_reversion,SELL,2026-04-01 10:07:00.000000,22986.04,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.4753415196508824,,CLOSED,2026-04-01 10:13:00.000000,23055.91,Time Exit,-3493.499999999949
mean_reversion,SELL,2026-04-01 10:08:00.000000,23005.99,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.7009441973557322,,CLOSED,2026-04-01 10:14:00.000000,23068.74,Time Exit,-3137.5
mean_reversion,SELL,2026-04-01 10:09:00.000000,23002.51,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.49875255222359083,,CLOSED,2026-04-01 10:15:00.000000,23088.09,Time Exit,-4279.000000000087
mean_reversion,SELL,2026-04-01 10:10:00.000000,23041.19,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.7767227890889303,,CLOSED,2026-04-01 10:16:00.000000,23087.95,Time Exit,-2338.000000000102
mean_reversion,SELL,2026-04-01 10:11:00.000000,23052.45,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.6384628228120335,,CLOSED,2026-04-01 10:17:00.000000,23075.76,Time Exit,-1165.4999999998836
mean_reversion,SELL,2026-04-01 10:12:00.000000,23043.1,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.4470351756717565,,CLOSED,2026-04-01 10:18:00.000000,23079.68,Time Exit,-1829.0000000000873
mean_reversion,SELL,2026-04-01 10:13:00.000000,23055.91,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.4512050345244044,,CLOSED,2026-04-01 10:19:00.000000,23104.34,Time Exit,-2421.5000000000146
mean_reversion,SELL,2026-04-01 10:14:00.000000,23068.74,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.4445316635602353,,CLOSED,2026-04-01 10:20:00.000000,23123.31,Time Exit,-2728.4999999999854
mean_reversion,SELL,2026-04-01 10:15:00.000000,23088.09,23100,pe,10.0,-0.4436,-0.5271,0.0098,0.1906,0.46262867947126196,,CLOSED,2026-04-01 10:21:00.000000,23096.04,Time Exit,-397.5000000000364
mean_reversion,BUY,2026-04-01 10:35:00.000000,23067.8,23050,ce,5.0,0.5291,-0.4788,0.0117,0.2132,0.4398602412483875,,CLOSED,2026-04-01 10:41:00.000000,23034.56,Time Exit,-1661.9999999998981
mean_reversion,BUY,2026-04-01 10:36:00.000000,23058.89,23050,ce,5.0,0.5291,-0.4788,0.0117,0.2132,0.4850118703720976,,CLOSED,2026-04-01 10:42:00.000000,23012.83,Time Exit,-2302.9999999998836
mean_reversion,BUY,2026-04-01 10:38:00.000000,23039.6,23050,ce,5.0,0.5291,-0.4788,0.0117,0.2132,0.5587442505586662,,CLOSED,2026-04-01 10:44:00.000000,23014.86,Time Exit,-1236.9999999998981
mean_reversion,BUY,2026-04-01 10:39:00.000000,23013.23,23000,ce,5.0,0.4732,-0.5163,0.0096,0.2091,0.666151785106441,,CLOSED,2026-04-01 10:45:00.000000,23025.79,Time Exit,628.0000000000655
mean_reversion,BUY,2026-04-01 10:40:00.000000,23014.84,23000,ce,5.0,0.4732,-0.5163,0.0096,0.2091,0.4972547683711454,,CLOSED,2026-04-01 10:46:00.000000,23030.75,Time Exit,795.4999999999927
mean_reversion,BUY,2026-04-01 10:53:00.000000,22950.16,22950,ce,5.0,0.4707,-0.5054,0.0093,0.2014,0.4625413116686503,,CLOSED,2026-04-01 10:59:00.000000,22928.48,Time Exit,-1084.0000000000146
mean_reversion,BUY,2026-04-01 10:54:00.000000,22938.39,22950,ce,5.0,0.4707,-0.5054,0.0093,0.2014,0.4888604732902614,,CLOSED,2026-04-01 11:00:00.000000,22936.56,Time Exit,-91.49999999990541
mean_reversion,BUY,2026-04-01 10:55:00.000000,22940.71,22950,ce,5.0,0.4707,-0.5054,0.0093,0.2014,0.4140752843728488,,CLOSED,2026-04-01 11:01:00.000000,22956.6,Time Exit,794.4999999999709
mean_reversion,BUY,2026-04-01 10:56:00.000000,22929.49,22950,ce,5.0,0.4707,-0.5054,0.0093,0.2014,0.42773444548729567,,CLOSED,2026-04-01 11:02:00.000000,22967.52,Time Exit,1901.4999999999418
mean_reversion,BUY,2026-04-01 10:57:00.000000,22906.05,22900,ce,5.0,0.5013,-0.4595,0.0096,0.2126,0.49660102661561467,,CLOSED,2026-04-01 11:03:00.000000,22949.59,Time Exit,2177.0000000000437
mean_reversion,BUY,2026-04-01 10:58:00.000000,22903.29,22900,ce,5.0,0.5013,-0.4595,0.0096,0.2126,0.43865621229180213,,CLOSED,2026-04-01 11:04:00.000000,22951.48,Time Exit,2409.4999999999345
mean_reversion,SELL,2026-04-01 11:10:00.000000,23004.84,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.5581021601257956,,CLOSED,2026-04-01 11:16:00.000000,23026.35,Time Exit,-1075.49999999992
mean_reversion,SELL,2026-04-01 11:11:00.000000,23012.88,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.5444537194153629,,CLOSED,2026-04-01 11:17:00.000000,23005.67,Time Exit,360.50000000013824
mean_reversion,SELL,2026-04-01 11:14:00.000000,23019.55,23000,pe,10.0,-0.5428,-0.3889,0.0096,0.2091,0.4084556925990139,,CLOSED,2026-04-01 11:20:00.000000,23001.02,Time Exit,926.4999999999418
mean_reversion,SELL,2026-04-01 11:32:00.000000,23049.02,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.41183678134603596,,CLOSED,2026-04-01 11:38:00.000000,23100.64,Time Exit,-2580.999999999949
mean_reversion,SELL,2026-04-01 11:34:00.000000,23060.17,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.47091074129089067,,CLOSED,2026-04-01 11:40:00.000000,23095.83,Time Exit,-1783.0000000001746
mean_reversion,SELL,2026-04-01 11:35:00.000000,23070.73,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.5126255501337813,,CLOSED,2026-04-01 11:41:00.000000,23112.74,Time Exit,-2100.500000000102
mean_reversion,SELL,2026-04-01 11:36:00.000000,23072.62,23050,pe,10.0,-0.4792,-0.5086,0.0117,0.2132,0.4397438888463194,,CLOSED,2026-04-01 11:42:00.000000,23118.77,Time Exit,-2307.5000000000728
mean_reversion,SELL,2026-04-01 11:37:00.000000,23087.35,23100,pe,10.0,-0.4436,-0.5271,0.0098,0.1906,0.5033106967474142,,CLOSED,2026-04-01 11:43:00.000000,23106.15,Time Exit,-940.0000000001455
mean_reversion,SELL,2026-04-01 11:38:00.000000,23100.64,23100,pe,10.0,-0.4436,-0.5271,0.0098,0.1906,0.523992612434925,,CLOSED,2026-04-01 11:44:00.000000,23143.27,Time Exit,-2131.500000000051
