date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2026-01-13,BEAR_TREND_FOLLOWER,PE,TRENDING_BULL,0.873,14,2026-01-13 12:46:00,585.0,601.2479999999999,2026-01-13 12:48:00,TSL,13.75,1884.72,True,ARMED(conf=0.87),SENSEX
2026-01-13,LONG_UNWIND,PE,TRENDING_BULL,0.823,11,2026-01-13 13:01:00,616.0,588.15,2026-01-13 14:30:00,TIME,-30.35,-3378.5,False,ARMED(conf=0.82),SENSEX
2026-01-14,VWAP_BOUNCE,PE,RANGE_BOUND,0.832,10,2026-01-14 13:16:00,557.55,585.55,2026-01-14 14:00:00,TSL,25.5,2510.0,True,ARMED(conf=0.83),SENSEX
2026-01-14,MACD_DIVERGENCE,CE,RANGE_BOUND,0.811,7,2026-01-14 14:01:00,870.55,837.3,2026-01-14 14:30:00,TIME,-35.75,-2542.5,False,ARMED(conf=0.81),SENSEX
2026-01-19,MAGIC_SQUARE,PE,RANGE_BOUND,0.861,16,2026-01-19 12:46:00,484.6,534.002,2026-01-19 12:51:00,TSL,46.9,7464.32,True,ARMED(conf=0.86),SENSEX
2026-01-19,LONG_UNWIND,PE,RANGE_BOUND,0.84,14,2026-01-19 13:01:00,496.85,516.96,2026-01-19 13:09:00,TSL,17.61,2425.4,True,ARMED(conf=0.84),SENSEX
2026-01-19,LONG_UNWIND,PE,RANGE_BOUND,0.819,13,2026-01-19 13:16:00,470.0,498.0,2026-01-19 13:20:00,TSL,25.5,3275.0,True,ARMED(conf=0.82),SENSEX
2026-01-19,SCALPING,CE,RANGE_BOUND,0.824,10,2026-01-19 13:46:00,715.15,704.0,2026-01-19 14:30:00,TIME,-13.65,-1405.0,False,ARMED(conf=0.82),SENSEX
2026-01-20,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.83,10,2026-01-20 13:16:00,661.05,702.2879999999999,2026-01-20 13:35:00,TSL,38.74,3833.8,True,ARMED(conf=0.83),SENSEX
2026-01-20,MOMENTUM_BURST,PE,TRENDING_BEAR,0.821,13,2026-01-20 14:01:00,460.85,524.643,2026-01-20 14:04:00,TSL,61.29,7928.09,True,ARMED(conf=0.82),SENSEX
2026-01-20,MACD_DIVERGENCE,CE,TRENDING_BEAR,0.832,8,2026-01-20 14:16:00,699.95,669.95,2026-01-20 14:30:00,TIME,-32.5,-2640.0,False,ARMED(conf=0.83),SENSEX
2026-01-21,OPTIONS_GREEKS,PE,TRENDING_BEAR,0.83,12,2026-01-21 13:01:00,597.95,541.2,2026-01-21 14:30:00,TIME,-59.25,-7150.0,False,ARMED(conf=0.83),SENSEX
2026-01-22,BEAR_TREND_FOLLOWER,PE,TRENDING_BEAR,0.893,16,2026-01-22 12:46:00,494.9,518.4,2026-01-22 12:51:00,TSL,21.0,3320.0,True,ARMED(conf=0.89),SENSEX
2026-01-22,MOMENTUM_BURST,PE,TRENDING_BEAR,0.828,12,2026-01-22 13:01:00,498.8,524.496,2026-01-22 13:02:00,TSL,23.2,2743.52,True,ARMED(conf=0.83),SENSEX
2026-01-22,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.835,10,2026-01-22 13:31:00,645.9,716.304,2026-01-22 13:33:00,TSL,67.9,6750.4,True,ARMED(conf=0.84),SENSEX
2026-01-22,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.839,10,2026-01-22 13:46:00,674.8,691.1999999999999,2026-01-22 13:51:00,TSL,13.9,1350.0,True,ARMED(conf=0.84),SENSEX
2026-01-22,TREND_FOLLOWING,PE,TRENDING_BEAR,0.844,13,2026-01-22 14:01:00,465.0,483.091,2026-01-22 14:06:00,TSL,15.59,1986.83,True,ARMED(conf=0.84),SENSEX
2026-01-23,GAMMA_BLAST,PE,TRENDING_BEAR,0.821,17,2026-01-23 13:16:00,398.75,417.59999999999997,2026-01-23 13:17:00,TSL,16.35,2739.5,True,ARMED(conf=0.82),SENSEX
2026-01-23,GAMMA_BLAST,PE,TRENDING_BEAR,0.817,15,2026-01-23 13:31:00,418.25,452.8,2026-01-23 13:32:00,TIME,32.05,4767.5,True,ARMED(conf=0.82),SENSEX
2026-01-27,MACD_DIVERGENCE,CE,TRENDING_BULL,0.838,11,2026-01-27 12:46:00,507.65,542.43,2026-01-27 12:48:00,TSL,32.28,3510.8,True,ARMED(conf=0.84),SENSEX
2026-01-27,VWAP_BOUNCE,CE,TRENDING_BULL,0.834,11,2026-01-27 13:16:00,505.95,540.127,2026-01-27 13:22:00,TSL,31.68,3444.47,True,ARMED(conf=0.83),SENSEX
2026-01-27,MACD_DIVERGENCE,PE,TRENDING_BULL,0.836,15,2026-01-27 13:31:00,375.45,392.294,2026-01-27 13:40:00,TSL,14.34,2111.6,True,ARMED(conf=0.84),SENSEX
2026-01-28,ATR_BREAK,PE,NORMAL,0.827,27,2026-01-28 13:16:00,219.15,250.55100000000002,2026-01-28 13:17:00,TSL,28.9,7763.27,True,ARMED(conf=0.83),SENSEX
2026-01-28,OPTIONS_GREEKS,CE,NORMAL,0.828,22,2026-01-28 13:46:00,311.6,352.08,2026-01-28 13:48:00,TSL,37.98,8315.6,True,ARMED(conf=0.83),SENSEX
2026-01-28,MOMENTUM_BURST,PE,NORMAL,0.826,21,2026-01-28 14:01:00,228.05,290.86400000000003,2026-01-28 14:02:00,TSL,60.31,12625.94,True,ARMED(conf=0.83),SENSEX
2026-02-02,MACD_DIVERGENCE,CE,TRENDING_BEAR,0.828,4,2026-02-02 12:46:00,1446.55,1353.85,2026-02-02 14:30:00,TIME,-95.2,-3848.0,False,ARMED(conf=0.83),SENSEX
2026-02-03,MACD_DIVERGENCE,PE,NORMAL,0.836,6,2026-02-03 13:01:00,900.0,875.75,2026-02-03 14:30:00,TIME,-26.75,-1645.0,False,ARMED(conf=0.84),SENSEX
2026-02-04,MOMENTUM_BURST,PE,RANGE_BOUND,0.83,8,2026-02-04 12:46:00,727.6,951.041,2026-02-04 13:53:00,TSL,220.94,17635.28,True,ARMED(conf=0.83),SENSEX
2026-02-05,OPTIONS_GREEKS,CE,NORMAL,0.836,5,2026-02-05 12:46:00,1170.55,1165.0,2026-02-05 14:30:00,TIME,-8.05,-442.5,False,ARMED(conf=0.84),SENSEX
2026-02-09,ULTIMATE_DAY_HIGH_LOW,CE,RANGE_BOUND,0.838,7,2026-02-09 12:16:00,954.9,943.25,2026-02-09 14:30:00,TIME,-14.15,-1030.5,False,ARMED(conf=0.84),SENSEX
2026-02-10,SCALPING,CE,RANGE_BOUND,0.828,8,2026-02-10 12:46:00,828.15,881.804,2026-02-10 13:22:00,TSL,51.15,4052.32,True,ARMED(conf=0.83),SENSEX
2026-02-10,VWAP_BOUNCE,PE,RANGE_BOUND,0.811,9,2026-02-10 14:16:00,640.0,634.9,2026-02-10 14:30:00,TIME,-7.6,-724.0,False,ARMED(conf=0.81),SENSEX
2026-02-11,OPTIONS_GREEKS,CE,RANGE_BOUND,0.833,8,2026-02-11 12:46:00,839.95,778.6,2026-02-11 14:30:00,TIME,-63.85,-5148.0,False,ARMED(conf=0.83),SENSEX
2026-02-12,LONG_UNWIND,PE,NORMAL,0.837,12,2026-02-12 13:01:00,504.3,525.5039999999999,2026-02-12 13:04:00,TSL,18.7,2204.48,True,ARMED(conf=0.84),SENSEX
2026-02-12,MACD_DIVERGENCE,CE,NORMAL,0.835,7,2026-02-12 13:16:00,768.15,852.6,2026-02-12 13:49:00,TSL,81.95,5696.5,True,ARMED(conf=0.84),SENSEX
2026-02-12,LONG_UNWIND,PE,NORMAL,0.833,14,2026-02-12 14:01:00,495.85,515.664,2026-02-12 14:27:00,TSL,17.31,2383.96,True,ARMED(conf=0.83),SENSEX
2026-02-16,OPTIONS_GREEKS,PE,TRENDING_BULL,0.833,12,2026-02-16 12:46:00,565.4,578.592,2026-02-16 13:30:00,TSL,10.69,1243.04,True,ARMED(conf=0.83),SENSEX
2026-02-16,MOMENTUM_BURST,CE,TRENDING_BULL,0.827,7,2026-02-16 13:31:00,760.05,750.45,2026-02-16 14:30:00,TIME,-12.1,-887.0,False,ARMED(conf=0.83),SENSEX
2026-02-17,OPTIONS_GREEKS,PE,NORMAL,0.828,12,2026-02-17 12:46:00,544.2,557.952,2026-02-17 12:56:00,TSL,11.25,1310.24,True,ARMED(conf=0.83),SENSEX
2026-02-17,OPTIONS_GREEKS,PE,NORMAL,0.81,12,2026-02-17 13:01:00,560.55,535.0,2026-02-17 14:30:00,TIME,-28.05,-3406.0,False,ARMED(conf=0.81),SENSEX
2026-02-18,OPTIONS_GREEKS,PE,NORMAL,0.829,14,2026-02-18 13:01:00,464.05,473.328,2026-02-18 14:28:00,TSL,6.78,908.92,True,ARMED(conf=0.83),SENSEX
2026-02-23,MACD_DIVERGENCE,PE,NORMAL,0.83,13,2026-02-23 12:46:00,431.65,455.7,2026-02-23 12:49:00,TSL,21.55,2761.5,True,ARMED(conf=0.83),SENSEX
2026-02-23,MACD_DIVERGENCE,CE,NORMAL,0.84,12,2026-02-23 13:16:00,467.25,492.40099999999995,2026-02-23 13:19:00,TSL,22.65,2678.12,True,ARMED(conf=0.84),SENSEX
2026-02-23,TREND_FOLLOWING,PE,NORMAL,0.855,13,2026-02-23 13:31:00,443.15,460.50199999999995,2026-02-23 13:32:00,TSL,14.85,1890.76,True,ARMED(conf=0.85),SENSEX
2026-02-23,TREND_FOLLOWING,PE,NORMAL,0.844,14,2026-02-23 13:46:00,453.35,469.56699999999995,2026-02-23 14:04:00,TSL,13.72,1880.38,True,ARMED(conf=0.84),SENSEX
2026-02-23,MACD_DIVERGENCE,CE,NORMAL,0.837,13,2026-02-23 14:16:00,506.1,459.95,2026-02-23 14:30:00,TIME,-48.65,-6364.5,False,ARMED(conf=0.84),SENSEX
2026-02-24,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.828,15,2026-02-24 13:01:00,459.15,467.76,2026-02-24 13:05:00,TSL,6.11,876.5,True,ARMED(conf=0.83),SENSEX
2026-02-24,MOMENTUM_BURST,PE,TRENDING_BEAR,0.802,14,2026-02-24 13:31:00,381.3,412.678,2026-02-24 13:32:00,TSL,28.88,4002.92,True,ARMED(conf=0.80),SENSEX
2026-02-24,OPTIONS_GREEKS,CE,TRENDING_BEAR,0.833,15,2026-02-24 13:46:00,456.0,487.296,2026-02-24 13:51:00,TSL,28.8,4279.4,True,ARMED(conf=0.83),SENSEX
2026-02-24,TREND_FOLLOWING,PE,TRENDING_BEAR,0.867,15,2026-02-24 14:16:00,390.85,416.892,2026-02-24 14:17:00,TSL,23.54,3491.3,True,ARMED(conf=0.87),SENSEX
2026-02-25,PUT_WRITER_SUPPORT,CE,NORMAL,0.821,24,2026-02-25 13:46:00,292.25,301.08799999999997,2026-02-25 13:47:00,TSL,6.34,1481.12,True,ARMED(conf=0.82),SENSEX
2026-02-25,MOMENTUM_BURST,PE,NORMAL,0.819,23,2026-02-25 14:16:00,251.1,288.267,2026-02-25 14:17:00,TSL,34.67,7933.41,True,ARMED(conf=0.82),SENSEX
