date,strategy,direction,regime,confidence,lots,entry_time,entry_price,exit_price,exit_time,exit_reason,pnl_pts,pnl_rs,won,armed_reason,index
2025-03-17,MACD_DIVERGENCE,PE,RANGE_BOUND,0.839,9,2025-03-17 14:16:00,484.65,500.0,2025-03-17 14:30:00,TIME,12.85,1116.5,True,ARMED(conf=0.84),SENSEX
2025-03-18,MACD_DIVERGENCE,CE,TRENDING_BULL,0.84,7,2025-03-18 12:46:00,612.5,568.1,2025-03-18 14:30:00,TIME,-46.9,-3323.0,False,ARMED(conf=0.84),SENSEX
2025-03-18,MOMENTUM_BURST,CE,TRENDING_BULL,0.835,8,2025-03-18 13:01:00,555.7,568.1,2025-03-18 14:30:00,TIME,9.9,752.0,True,ARMED(conf=0.83),SENSEX
2025-03-18,OPTIONS_GREEKS,PE,TRENDING_BULL,0.835,14,2025-03-18 14:01:00,419.3,421.25,2025-03-18 14:30:00,TIME,-0.55,-117.0,False,ARMED(conf=0.83),SENSEX
2025-03-19,SCALPING,CE,RANGE_BOUND,0.824,12,2025-03-19 12:46:00,496.55,538.1142,2025-03-19 12:49:00,TSL,39.06,4647.7,True,ARMED(conf=0.82),SENSEX
2025-03-19,MOMENTUM_BURST,CE,RANGE_BOUND,0.824,9,2025-03-19 12:46:00,496.55,538.1142,2025-03-19 12:49:00,TSL,39.06,3475.78,True,ARMED(conf=0.82),SENSEX
2025-03-20,ATR_BREAK,CE,TRENDING_BULL,0.825,10,2025-03-20 12:46:00,432.75,467.95,2025-03-20 13:19:00,TSL,32.7,3230.0,True,ARMED(conf=0.82),SENSEX
2025-03-20,MOMENTUM_BURST,CE,TRENDING_BULL,0.82,11,2025-03-20 13:01:00,400.9,447.849,2025-03-20 13:03:00,TSL,44.45,4849.39,True,ARMED(conf=0.82),SENSEX
2025-03-20,MACD_DIVERGENCE,PE,TRENDING_BULL,0.819,12,2025-03-20 14:01:00,347.75,319.5,2025-03-20 14:30:00,TIME,-30.75,-3730.0,False,ARMED(conf=0.82),SENSEX
2025-03-21,ZERO_HERO,CE,TRENDING_BULL,0.84,21,2025-03-21 10:16:00,284.05,308.085,2025-03-21 10:52:00,TSL,21.53,4482.35,True,ARMED(conf=0.84),SENSEX
2025-03-21,ZERO_HERO,CE,TRENDING_BULL,0.84,23,2025-03-21 10:31:00,257.25,271.613,2025-03-21 10:38:00,TSL,11.86,2688.49,True,ARMED(conf=0.84),SENSEX
2025-03-24,MACD_DIVERGENCE,CE,TRENDING_BULL,0.827,16,2025-03-24 13:01:00,328.55,262.84000000000003,2025-03-24 13:28:00,SL,-68.21,-10953.6,False,ARMED(conf=0.83),SENSEX
2025-03-27,OPTIONS_GREEKS,PE,NORMAL,0.817,7,2025-03-27 13:46:00,850.15,852.35,2025-03-27 14:30:00,TIME,-0.3,-61.0,False,ARMED(conf=0.82),SENSEX
2025-04-02,AI_ENHANCED,CE,NORMAL,0.825,4,2025-04-02 12:16:00,1245.0,1278.7679999999998,2025-04-02 12:48:00,TSL,31.27,1210.72,True,ARMED(conf=0.83),SENSEX
2025-04-02,OPTIONS_GREEKS,PE,NORMAL,0.833,7,2025-04-02 13:01:00,820.0,867.25,2025-04-02 14:30:00,TIME,44.75,3092.5,True,ARMED(conf=0.83),SENSEX
2025-04-02,OPTIONS_GREEKS,PE,NORMAL,0.833,7,2025-04-02 13:16:00,843.9,867.25,2025-04-02 14:30:00,TIME,20.85,1419.5,True,ARMED(conf=0.83),SENSEX
2025-04-03,LONG_UNWIND,PE,NORMAL,0.819,7,2025-04-03 14:16:00,820.0,820.0,2025-04-03 14:30:00,TIME,-2.5,-215.0,False,ARMED(conf=0.82),SENSEX
2025-04-03,VWAP_BOUNCE,PE,NORMAL,0.819,5,2025-04-03 14:16:00,820.0,820.0,2025-04-03 14:30:00,TIME,-2.5,-165.0,False,ARMED(conf=0.82),SENSEX
2025-04-03,EMA_CROSSOVER,PE,NORMAL,0.819,5,2025-04-03 14:16:00,820.0,820.0,2025-04-03 14:30:00,TIME,-2.5,-165.0,False,ARMED(conf=0.82),SENSEX
2025-04-21,OPTIONS_GREEKS,PE,TRENDING_BULL,0.831,8,2025-04-21 13:16:00,697.7,732.8,2025-04-21 14:30:00,TIME,32.6,2568.0,True,ARMED(conf=0.83),SENSEX
2025-04-22,MACD_DIVERGENCE,CE,RANGE_BOUND,0.837,7,2025-04-22 13:01:00,640.35,622.0,2025-04-22 14:30:00,TIME,-20.85,-1499.5,False,ARMED(conf=0.84),SENSEX
2025-04-22,MACD_DIVERGENCE,PE,RANGE_BOUND,0.836,7,2025-04-22 13:31:00,570.0,564.35,2025-04-22 14:30:00,TIME,-8.15,-610.5,False,ARMED(conf=0.84),SENSEX
2025-04-23,VWAP_BOUNCE,PE,NORMAL,0.84,8,2025-04-23 13:01:00,562.2,568.9,2025-04-23 14:30:00,TIME,4.2,296.0,True,ARMED(conf=0.84),SENSEX
2025-04-23,MACD_DIVERGENCE,PE,NORMAL,0.84,8,2025-04-23 13:01:00,562.2,568.9,2025-04-23 14:30:00,TIME,4.2,296.0,True,ARMED(conf=0.84),SENSEX
2025-04-23,SCALPING,CE,NORMAL,0.832,9,2025-04-23 13:31:00,622.7,653.072,2025-04-23 13:43:00,TSL,27.87,2468.48,True,ARMED(conf=0.83),SENSEX
2025-04-23,SCALPING,CE,NORMAL,0.828,9,2025-04-23 13:46:00,651.8,613.0,2025-04-23 14:30:00,TIME,-41.3,-3757.0,False,ARMED(conf=0.83),SENSEX
2025-04-28,OPTIONS_GREEKS,PE,TRENDING_BULL,0.825,19,2025-04-28 13:01:00,308.35,338.118,2025-04-28 13:09:00,TSL,27.27,5140.92,True,ARMED(conf=0.83),SENSEX
